mol_name,label,center,mmff_angle,dft_angle,delta
tert-butanol,H-H_C,C,106.35566034755381,108.12097051068712,1.7653101631333072
tert-butanol,H-H_C,C,108.46309303376506,108.61548314242037,0.152390108655311
tert-butanol,C-H_O,O,107.97412541319213,107.27444827115038,-0.6996771420417502
thiophene,C-C_C,C,112.01902860395987,112.75476807325231,0.7357394692924402
thiophene,C-H_C,C,124.63165628930467,123.9327256243493,-0.6989306649553697
thiophene,C-H_C,C,123.34931510660898,123.31250630160632,-0.03680880500266426
thiophene,C-C_C,C,112.01895377868252,112.75476807445708,0.7358142957745599
thiophene,C-H_C,C,124.63160204868278,123.9327256239624,-0.6988764247203818
thiophene,C-H_C,C,123.34944417216357,123.31250630127306,-0.036937870890511704
thiophene,C-S_C,C,112.08309465159083,111.48865966743551,-0.5944349841553134
thiophene,C-H_C,C,127.81900660086825,128.37255623452822,0.5535496336599692
thiophene,H-S_C,C,120.09789874733808,120.13878409797832,0.040885350640238016
thiophene,C-C_S,S,91.79584294879932,91.5131445157553,-0.2826984330440183
thiophene,C-S_C,C,112.08308001506664,111.48865966615358,-0.5944203489130615
thiophene,H-S_C,C,120.0978751326842,120.13878409820734,0.04090896552314405
thiophene,C-H_C,C,127.81904485194279,128.37255623481633,0.5535113828735376
toluene,C-H_C,C,110.89880404988675,111.4824192845228,0.5836152346360564
toluene,C-H_C,C,110.89869929301535,111.48241489082908,0.5837155978137218
toluene,C-H_C,C,109.99219700146317,111.2652748536297,1.2730778521665371
toluene,H-H_C,C,107.22254514376831,107.93833025894969,0.7157851151813759
toluene,H-H_C,C,108.87533830374299,107.2265550513678,-1.6487832523751962
toluene,H-H_C,C,108.87552024159656,107.22656153523364,-1.6489587063629187
toluene,C-C_C,C,120.43546445216464,120.88116928784473,0.4457048356800897
toluene,C-C_C,C,120.43551772232819,120.88116928784473,0.44565156551654184
toluene,C-C_C,C,119.07315160291444,118.22777974210544,-0.8453718608089957
toluene,C-C_C,C,120.43131529208235,121.01462868560857,0.5833133935262254
toluene,C-H_C,C,120.31589925441958,119.3525856965114,-0.9633135579081795
toluene,C-H_C,C,119.25276591987273,119.63266805112646,0.3799021312537292
toluene,C-C_C,C,120.0663933286228,120.14784025206254,0.08144692343974214
toluene,C-H_C,C,119.9410324816945,119.7522222597521,-0.18881022194240416
toluene,C-H_C,C,119.99233827254051,120.09944394244451,0.10710566990400139
toluene,C-C_C,C,119.9202422686719,119.44650026478334,-0.47374200388856025
toluene,C-H_C,C,120.03960520183796,120.27644187160666,0.23683666976870654
toluene,C-H_C,C,120.0396405627398,120.27646256516668,0.23682200242687657
toluene,C-C_C,C,120.06640278007224,120.14790200142004,0.08149922134779786
toluene,C-H_C,C,119.99241482236195,120.09944930091739,0.10703447855543402
toluene,C-H_C,C,119.94094656342689,119.7521551537555,-0.18879140967139563
toluene,C-C_C,C,120.43133930120615,121.0145876301789,0.5832483289727435
toluene,C-H_C,C,119.25279254774554,119.63270910621235,0.37991655846680317
toluene,C-H_C,C,120.31584854996632,119.3525856965114,-0.9632628534549212
trimethylamine,H-N_C,C,110.54548831321797,109.72389387290534,-0.8215944403126372
trimethylamine,H-N_C,C,112.25211247162818,113.30323757670078,1.0511251050726003
trimethylamine,H-N_C,C,110.54542554427547,109.73135744864695,-0.814068095628528
trimethylamine,H-H_C,C,108.33829782311902,107.92759382758189,-0.41070399553713344
trimethylamine,H-H_C,C,106.62162714966632,108.08420295728854,1.4625758076222155
trimethylamine,H-H_C,C,108.33843994919427,107.9189988511923,-0.41944109800196827
trimethylamine,C-C_N,N,110.45238836038155,111.54877971677091,1.0963913563893612
trimethylamine,C-C_N,N,110.45244050282744,111.53542151384659,1.0829810110191431
trimethylamine,C-C_N,N,110.45243091369515,111.55406227943634,1.1016313657411843
trimethylamine,H-N_C,C,110.54540217655261,109.72840957632214,-0.8169926002304777
trimethylamine,H-N_C,C,112.25213842133066,113.30729894491425,1.055160523583595
trimethylamine,H-N_C,C,110.54540414949228,109.73615091154353,-0.8092532379487523
trimethylamine,H-H_C,C,108.33844815009377,107.92081739137343,-0.4176307587203354
trimethylamine,H-H_C,C,106.62156187325037,108.07437278650663,1.4528109132562577
trimethylamine,H-H_C,C,108.33843634338933,107.92130544944803,-0.4171308939413052
trimethylamine,H-N_C,C,110.54544457371195,109.7187199917351,-0.8267245819768476
trimethylamine,H-N_C,C,112.25214258956247,113.30344557905433,1.0513029894918589
trimethylamine,H-N_C,C,110.54539347506008,109.73172877661774,-0.8136646984423379
trimethylamine,H-H_C,C,108.33839780327574,107.93066026261207,-0.40773754066367474
trimethylamine,H-H_C,C,106.62154227139217,108.08595217001906,1.464409898626883
trimethylamine,H-H_C,C,108.33846829465298,107.91898884469391,-0.41947944995906994
